	#SampleID	Taxonomy	GROUP	Subgroup	Value	Total	RelativeAbundance
66598	28C	g_Marvinbryantia	CHJ-BPD/DS-	MAMLI	252	181146	0.0013911430558775
66621	28C	g_Colidextribacter	CHJ-BPD/DS-	MAMLI	1328	181146	0.0073311030881167
66631	28C	g_UCG-005	CHJ-BPD/DS-	MAMLI	256	181146	0.0014132246916851
66682	28C	g_Romboutsia	CHJ-BPD/DS-	MAMLI	96	181146	0.0005299592593819
66717	28C	g_Fusobacterium	CHJ-BPD/DS-	MAMLI	132	181146	0.0007286939816501
66744	28C	g_Candidatus Saccharimonas	CHJ-BPD/DS-	MAMLI	550	181146	0.0030362249235423
66894	28C	g_Escherichia-Shigella	CHJ-BPD/DS-	MAMLI	128	181146	0.0007066123458425
66895	28C	g_Klebsiella	CHJ-BPD/DS-	MAMLI	17	181146	9.384695218221766e-05
67045	28D	g_Corynebacterium	CHJ-BPD/DS-	MAM-D	2475	191762	0.0129066238357964
67133	28D	g_Bacteroides	CHJ-BPD/DS-	MAM-D	21	191762	0.0001095107476976
67154	28D	g_Prevotella	CHJ-BPD/DS-	MAM-D	0	191762	0.0
67164	28D	g_dgA-11 gut group	CHJ-BPD/DS-	MAM-D	232	191762	0.0012098330221837
67207	28D	g_Campylobacter	CHJ-BPD/DS-	MAM-D	18547	191762	0.0967188494070775
67209	28D	g_Helicobacter	CHJ-BPD/DS-	MAM-D	16757	191762	0.0873843618652287
67291	28D	g_Allobaculum	CHJ-BPD/DS-	MAM-D	1291	191762	0.0067323035846518
67307	28D	g_Aerococcus	CHJ-BPD/DS-	MAM-D	4917	191762	0.0256411593537822
67321	28D	g_Lactobacillus	CHJ-BPD/DS-	MAM-D	18585	191762	0.0969170117124352
67347	28D	g_Jeotgalicoccus	CHJ-BPD/DS-	MAM-D	1657	191762	0.0086409194730968
67384	28D	g_Coprococcus	CHJ-BPD/DS-	MAM-D	363	191762	0.0018929714959168
67408	28D	g_Blautia	CHJ-BPD/DS-	MAM-D	3429	191762	0.0178815406597761
67413	28D	g_Lachnoclostridium	CHJ-BPD/DS-	MAM-D	551	191762	0.0028733534276864
67419	28D	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS-	MAM-D	114	191762	0.000594486916073
67425	28D	g_Marvinbryantia	CHJ-BPD/DS-	MAM-D	716	191762	0.0037337950167395
67448	28D	g_Colidextribacter	CHJ-BPD/DS-	MAM-D	129	191762	0.0006727088787142
67458	28D	g_UCG-005	CHJ-BPD/DS-	MAM-D	150	191762	0.0007822196264119
67509	28D	g_Romboutsia	CHJ-BPD/DS-	MAM-D	194	191762	0.001011670716826
67544	28D	g_Fusobacterium	CHJ-BPD/DS-	MAM-D	49	191762	0.0002555250779612
67571	28D	g_Candidatus Saccharimonas	CHJ-BPD/DS-	MAM-D	194	191762	0.001011670716826
67721	28D	g_Escherichia-Shigella	CHJ-BPD/DS-	MAM-D	1702	191762	0.0088755853610204
67722	28D	g_Klebsiella	CHJ-BPD/DS-	MAM-D	7	191762	3.650358256588897e-05
67872	28F	g_Corynebacterium	CHJ-BPD/DS-	Fecal	47	184448	0.0002548143650242
67960	28F	g_Bacteroides	CHJ-BPD/DS-	Fecal	140	184448	0.0007590215128383
67981	28F	g_Prevotella	CHJ-BPD/DS-	Fecal	4900	184448	0.0265657529493407
67991	28F	g_dgA-11 gut group	CHJ-BPD/DS-	Fecal	6721	184448	0.0364384541984732
68034	28F	g_Campylobacter	CHJ-BPD/DS-	Fecal	333	184448	0.0018053868841082
68036	28F	g_Helicobacter	CHJ-BPD/DS-	Fecal	386	184448	0.0020927307425399
68118	28F	g_Allobaculum	CHJ-BPD/DS-	Fecal	1139	184448	0.006175182165163
68134	28F	g_Aerococcus	CHJ-BPD/DS-	Fecal	44	184448	0.0002385496183206
68148	28F	g_Lactobacillus	CHJ-BPD/DS-	Fecal	201	184448	0.0010897380291464
68174	28F	g_Jeotgalicoccus	CHJ-BPD/DS-	Fecal	18	184448	9.7588480222068e-05
68211	28F	g_Coprococcus	CHJ-BPD/DS-	Fecal	158	184448	0.0008566099930603
68235	28F	g_Blautia	CHJ-BPD/DS-	Fecal	251	184448	0.0013608171408743
68240	28F	g_Lachnoclostridium	CHJ-BPD/DS-	Fecal	1296	184448	0.0070263705759888
68246	28F	g_Lachnospiraceae NK4A136 group	CHJ-BPD/DS-	Fecal	3049	184448	0.0165304042331714
68252	28F	g_Marvinbryantia	CHJ-BPD/DS-	Fecal	793	184448	0.0042993147120055
68275	28F	g_Colidextribacter	CHJ-BPD/DS-	Fecal	1923	184448	0.0104257026370576
68285	28F	g_UCG-005	CHJ-BPD/DS-	Fecal	48	184448	0.0002602359472588
68336	28F	g_Romboutsia	CHJ-BPD/DS-	Fecal	5562	184448	0.030154840388619
68371	28F	g_Fusobacterium	CHJ-BPD/DS-	Fecal	150	184448	0.0008132373351839
68398	28F	g_Candidatus Saccharimonas	CHJ-BPD/DS-	Fecal	613	184448	0.0033234299097848
68548	28F	g_Escherichia-Shigella	CHJ-BPD/DS-	Fecal	168	184448	0.0009108258154059
68549	28F	g_Klebsiella	CHJ-BPD/DS-	Fecal	60	184448	0.0003252949340735
68699	29A	g_Corynebacterium	CN/SD 	MAM-J	6105	190027	0.0321270135296563
68787	29A	g_Bacteroides	CN/SD 	MAM-J	25	190027	0.0001315602519641
68808	29A	g_Prevotella	CN/SD 	MAM-J	23	190027	0.000121035431807
68818	29A	g_dgA-11 gut group	CN/SD 	MAM-J	7191	190027	0.0378419908749809
68861	29A	g_Campylobacter	CN/SD 	MAM-J	68973	190027	0.3629642103490557
68863	29A	g_Helicobacter	CN/SD 	MAM-J	40295	190027	0.2120488141158888
68945	29A	g_Allobaculum	CN/SD 	MAM-J	4016	190027	0.0211338388755282
68961	29A	g_Aerococcus	CN/SD 	MAM-J	4023	190027	0.0211706757460781
68975	29A	g_Lactobacillus	CN/SD 	MAM-J	861	190027	0.0045309350776468
69001	29A	g_Jeotgalicoccus	CN/SD 	MAM-J	5164	190027	0.027175085645724
69038	29A	g_Coprococcus	CN/SD 	MAM-J	3	190027	1.578723023570335e-05
69062	29A	g_Blautia	CN/SD 	MAM-J	2428	190027	0.0127771316707625
69067	29A	g_Lachnoclostridium	CN/SD 	MAM-J	487	190027	0.0025627937082625
69073	29A	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-J	96	190027	0.0005051913675425
69079	29A	g_Marvinbryantia	CN/SD 	MAM-J	280	190027	0.0014734748219989
69102	29A	g_Colidextribacter	CN/SD 	MAM-J	19	190027	9.998579149278788e-05
69112	29A	g_UCG-005	CN/SD 	MAM-J	58	190027	0.0003052197845569
69163	29A	g_Romboutsia	CN/SD 	MAM-J	567	190027	0.0029837865145479
69198	29A	g_Fusobacterium	CN/SD 	MAM-J	766	190027	0.0040310061201829
69225	29A	g_Candidatus Saccharimonas	CN/SD 	MAM-J	7	190027	3.683687054997448e-05
69375	29A	g_Escherichia-Shigella	CN/SD 	MAM-J	55	190027	0.0002894325543212
69376	29A	g_Klebsiella	CN/SD 	MAM-J	9	190027	4.736169070711004e-05
69526	29C	g_Corynebacterium	CN/SD 	MAMLI	23	192109	0.0001197236985253
69614	29C	g_Bacteroides	CN/SD 	MAMLI	6	192109	3.123226918051731e-05
69635	29C	g_Prevotella	CN/SD 	MAMLI	3743	192109	0.019483730590446
69645	29C	g_dgA-11 gut group	CN/SD 	MAMLI	1781	192109	0.0092707785684168
69688	29C	g_Campylobacter	CN/SD 	MAMLI	1452	192109	0.0075582091416851
69690	29C	g_Helicobacter	CN/SD 	MAMLI	30165	192109	0.1570202333050507
69772	29C	g_Allobaculum	CN/SD 	MAMLI	4492	192109	0.0233825588598139
69788	29C	g_Aerococcus	CN/SD 	MAMLI	49	192109	0.0002550635316408
69802	29C	g_Lactobacillus	CN/SD 	MAMLI	157	192109	0.0008172443768902
69828	29C	g_Jeotgalicoccus	CN/SD 	MAMLI	18	192109	9.369680754155192e-05
69865	29C	g_Coprococcus	CN/SD 	MAMLI	8861	192109	0.0461248562014273
69889	29C	g_Blautia	CN/SD 	MAMLI	154	192109	0.0008016282422999
69894	29C	g_Lachnoclostridium	CN/SD 	MAMLI	681	192109	0.0035448625519887
69900	29C	g_Lachnospiraceae NK4A136 group	CN/SD 	MAMLI	2669	192109	0.0138931544071334
69906	29C	g_Marvinbryantia	CN/SD 	MAMLI	306	192109	0.0015928457282063
69929	29C	g_Colidextribacter	CN/SD 	MAMLI	7299	192109	0.0379940554580993
69939	29C	g_UCG-005	CN/SD 	MAMLI	2815	192109	0.0146531396238593
69990	29C	g_Romboutsia	CN/SD 	MAMLI	313	192109	0.0016292833755836
70025	29C	g_Fusobacterium	CN/SD 	MAMLI	286	192109	0.0014887381642713
70052	29C	g_Candidatus Saccharimonas	CN/SD 	MAMLI	5653	192109	0.029426002946244
70202	29C	g_Escherichia-Shigella	CN/SD 	MAMLI	348	192109	0.00181147161247
70203	29C	g_Klebsiella	CN/SD 	MAMLI	2724	192109	0.0141794502079548
70353	29D1	g_Corynebacterium	CN/SD 	MAM-D	6356	243254	0.0261290667368265
70441	29D1	g_Bacteroides	CN/SD 	MAM-D	521	243254	0.0021417941739909
70462	29D1	g_Prevotella	CN/SD 	MAM-D	0	243254	0.0
70472	29D1	g_dgA-11 gut group	CN/SD 	MAM-D	6924	243254	0.0284640745887015
70515	29D1	g_Campylobacter	CN/SD 	MAM-D	7770	243254	0.0319419207906139
70517	29D1	g_Helicobacter	CN/SD 	MAM-D	74145	243254	0.3048048541853371
70599	29D1	g_Allobaculum	CN/SD 	MAM-D	5418	243254	0.0222730150377794
70615	29D1	g_Aerococcus	CN/SD 	MAM-D	1504	243254	0.0061828376922887
70629	29D1	g_Lactobacillus	CN/SD 	MAM-D	786	243254	0.0032311904429115
70655	29D1	g_Jeotgalicoccus	CN/SD 	MAM-D	5742	243254	0.0236049561363841
70692	29D1	g_Coprococcus	CN/SD 	MAM-D	1	243254	4.110929316681329e-06
70716	29D1	g_Blautia	CN/SD 	MAM-D	2375	243254	0.0097634571271181
70721	29D1	g_Lachnoclostridium	CN/SD 	MAM-D	707	243254	0.0029064270268936
70727	29D1	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-D	0	243254	0.0
70733	29D1	g_Marvinbryantia	CN/SD 	MAM-D	122	243254	0.0005015333766351
70756	29D1	g_Colidextribacter	CN/SD 	MAM-D	0	243254	0.0
70766	29D1	g_UCG-005	CN/SD 	MAM-D	87	243254	0.0003576508505512
70817	29D1	g_Romboutsia	CN/SD 	MAM-D	3596	243254	0.014782901822786
70852	29D1	g_Fusobacterium	CN/SD 	MAM-D	1818	243254	0.0074736694977266
70879	29D1	g_Candidatus Saccharimonas	CN/SD 	MAM-D	29	243254	0.0001192169501837
71029	29D1	g_Escherichia-Shigella	CN/SD 	MAM-D	696	243254	0.0028612068044102
71030	29D1	g_Klebsiella	CN/SD 	MAM-D	38	243254	0.0001562153140338
71180	30A	g_Corynebacterium	CN/SD 	MAM-J	359	154540	0.0023230231655234
71268	30A	g_Bacteroides	CN/SD 	MAM-J	0	154540	0.0
71289	30A	g_Prevotella	CN/SD 	MAM-J	0	154540	0.0
71299	30A	g_dgA-11 gut group	CN/SD 	MAM-J	576	154540	0.0037271903714248
71342	30A	g_Campylobacter	CN/SD 	MAM-J	7464	154540	0.0482981752297139
71344	30A	g_Helicobacter	CN/SD 	MAM-J	108859	154540	0.7044066261162159
71426	30A	g_Allobaculum	CN/SD 	MAM-J	99	154540	0.0006406108450886
71442	30A	g_Aerococcus	CN/SD 	MAM-J	217	154540	0.0014041672059013
71456	30A	g_Lactobacillus	CN/SD 	MAM-J	46	154540	0.0002976575643846
71482	30A	g_Jeotgalicoccus	CN/SD 	MAM-J	0	154540	0.0
71519	30A	g_Coprococcus	CN/SD 	MAM-J	2	154540	1.2941633234114144e-05
71543	30A	g_Blautia	CN/SD 	MAM-J	15	154540	9.70622492558561e-05
71548	30A	g_Lachnoclostridium	CN/SD 	MAM-J	133	154540	0.0008606186100685
71554	30A	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-J	209	154540	0.0013524006729649
71560	30A	g_Marvinbryantia	CN/SD 	MAM-J	17	154540	0.0001100038824899
71583	30A	g_Colidextribacter	CN/SD 	MAM-J	10	154540	6.470816617057073e-05
71593	30A	g_UCG-005	CN/SD 	MAM-J	156	154540	0.0010094473922609
71644	30A	g_Romboutsia	CN/SD 	MAM-J	1540	154540	0.0099650575902678
71679	30A	g_Fusobacterium	CN/SD 	MAM-J	47	154540	0.0003041283810016
71706	30A	g_Candidatus Saccharimonas	CN/SD 	MAM-J	0	154540	0.0
71856	30A	g_Escherichia-Shigella	CN/SD 	MAM-J	2	154540	1.2941633234114144e-05
71857	30A	g_Klebsiella	CN/SD 	MAM-J	3	154540	1.9412449851171216e-05
72007	30B	g_Corynebacterium	CN/SD 	MAM-I	955	193538	0.0049344314811561
72095	30B	g_Bacteroides	CN/SD 	MAM-I	1	193538	5.1669439593258175e-06
72116	30B	g_Prevotella	CN/SD 	MAM-I	7	193538	3.616860771528072e-05
72126	30B	g_dgA-11 gut group	CN/SD 	MAM-I	62	193538	0.0003203505254782
72169	30B	g_Campylobacter	CN/SD 	MAM-I	603	193538	0.0031156672074734
72171	30B	g_Helicobacter	CN/SD 	MAM-I	22267	193538	0.1150523411423079
72253	30B	g_Allobaculum	CN/SD 	MAM-I	370	193538	0.0019117692649505
72269	30B	g_Aerococcus	CN/SD 	MAM-I	330	193538	0.0017050915065775
72283	30B	g_Lactobacillus	CN/SD 	MAM-I	53	193538	0.0002738480298442
72309	30B	g_Jeotgalicoccus	CN/SD 	MAM-I	681	193538	0.0035186888363008
72346	30B	g_Coprococcus	CN/SD 	MAM-I	10	193538	5.166943959325817e-05
72370	30B	g_Blautia	CN/SD 	MAM-I	163	193538	0.0008422118653701
72375	30B	g_Lachnoclostridium	CN/SD 	MAM-I	139	193538	0.0007182052103462
72381	30B	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-I	75	193538	0.0003875207969494
72387	30B	g_Marvinbryantia	CN/SD 	MAM-I	57	193538	0.0002945158056815
72410	30B	g_Colidextribacter	CN/SD 	MAM-I	33	193538	0.0001705091506577
72420	30B	g_UCG-005	CN/SD 	MAM-I	32	193538	0.0001653422066984
72471	30B	g_Romboutsia	CN/SD 	MAM-I	8042	193538	0.0415525633208982
72506	30B	g_Fusobacterium	CN/SD 	MAM-I	83	193538	0.000428856348624
72533	30B	g_Candidatus Saccharimonas	CN/SD 	MAM-I	15	193538	7.750415938988726e-05
72683	30B	g_Escherichia-Shigella	CN/SD 	MAM-I	77	193538	0.000397854684868
72684	30B	g_Klebsiella	CN/SD 	MAM-I	50	193538	0.0002583471979662
72834	30C	g_Corynebacterium	CN/SD 	MAMLI	0	201569	0.0
72922	30C	g_Bacteroides	CN/SD 	MAMLI	9	201569	4.4649722923663856e-05
72943	30C	g_Prevotella	CN/SD 	MAMLI	162	201569	0.0008036950126259
72953	30C	g_dgA-11 gut group	CN/SD 	MAMLI	207	201569	0.0010269436272442
72996	30C	g_Campylobacter	CN/SD 	MAMLI	48	201569	0.0002381318555928
72998	30C	g_Helicobacter	CN/SD 	MAMLI	169841	201569	0.8425948434531103
73080	30C	g_Allobaculum	CN/SD 	MAMLI	145	201569	0.0007193566471034
73096	30C	g_Aerococcus	CN/SD 	MAMLI	115	201569	0.0005705242373579
73110	30C	g_Lactobacillus	CN/SD 	MAMLI	345	201569	0.0017115727120737
73136	30C	g_Jeotgalicoccus	CN/SD 	MAMLI	132	201569	0.0006548626028804
73173	30C	g_Coprococcus	CN/SD 	MAMLI	178	201569	0.0008830722978235
73197	30C	g_Blautia	CN/SD 	MAMLI	38	201569	0.0001885210523443
73202	30C	g_Lachnoclostridium	CN/SD 	MAMLI	25	201569	0.0001240270081212
73208	30C	g_Lachnospiraceae NK4A136 group	CN/SD 	MAMLI	760	201569	0.0037704210468871
73214	30C	g_Marvinbryantia	CN/SD 	MAMLI	91	201569	0.0004514583095614
73237	30C	g_Colidextribacter	CN/SD 	MAMLI	949	201569	0.0047080652282841
73247	30C	g_UCG-005	CN/SD 	MAMLI	390	201569	0.0019348213266921
73298	30C	g_Romboutsia	CN/SD 	MAMLI	178	201569	0.0008830722978235
73333	30C	g_Fusobacterium	CN/SD 	MAMLI	249	201569	0.001235309000888
73360	30C	g_Candidatus Saccharimonas	CN/SD 	MAMLI	472	201569	0.0023416299133299
73510	30C	g_Escherichia-Shigella	CN/SD 	MAMLI	88	201569	0.0004365750685869
73511	30C	g_Klebsiella	CN/SD 	MAMLI	0	201569	0.0
73661	30D	g_Corynebacterium	CN/SD 	MAM-D	292	189669	0.0015395241183324
73749	30D	g_Bacteroides	CN/SD 	MAM-D	7	189669	3.690640009701111e-05
73770	30D	g_Prevotella	CN/SD 	MAM-D	231	189669	0.0012179112032013
73780	30D	g_dgA-11 gut group	CN/SD 	MAM-D	474	189669	0.0024990905208547
73823	30D	g_Campylobacter	CN/SD 	MAM-D	655	189669	0.003453384580506
73825	30D	g_Helicobacter	CN/SD 	MAM-D	1062	189669	0.0055992281290036
73907	30D	g_Allobaculum	CN/SD 	MAM-D	416	189669	0.0021932946343366
73923	30D	g_Aerococcus	CN/SD 	MAM-D	157	189669	0.0008277578307472
73937	30D	g_Lactobacillus	CN/SD 	MAM-D	111	189669	0.0005852300586811
73963	30D	g_Jeotgalicoccus	CN/SD 	MAM-D	183	189669	0.0009648387453932
74000	30D	g_Coprococcus	CN/SD 	MAM-D	377	189669	0.0019876732623675
74024	30D	g_Blautia	CN/SD 	MAM-D	397	189669	0.0020931201197876
74029	30D	g_Lachnoclostridium	CN/SD 	MAM-D	141	189669	0.0007434003448112
74035	30D	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-D	1166	189669	0.0061475517875878
74041	30D	g_Marvinbryantia	CN/SD 	MAM-D	73	189669	0.0003848810295831
74064	30D	g_Colidextribacter	CN/SD 	MAM-D	142	189669	0.0007486726876822
74074	30D	g_UCG-005	CN/SD 	MAM-D	550	189669	0.0028997885790508
74125	30D	g_Romboutsia	CN/SD 	MAM-D	9382	189669	0.0494651208157368
74160	30D	g_Fusobacterium	CN/SD 	MAM-D	2484	189669	0.0130964996915679
74187	30D	g_Candidatus Saccharimonas	CN/SD 	MAM-D	168	189669	0.0008857536023282
74337	30D	g_Escherichia-Shigella	CN/SD 	MAM-D	53	189669	0.000279434172163
74338	30D	g_Klebsiella	CN/SD 	MAM-D	136	189669	0.0007170386304562
74488	30F	g_Corynebacterium	CN/SD 	Fecal	116	186026	0.0006235687484545
74576	30F	g_Bacteroides	CN/SD 	Fecal	207	186026	0.0011127476804317
74597	30F	g_Prevotella	CN/SD 	Fecal	719	186026	0.0038650511218861
74607	30F	g_dgA-11 gut group	CN/SD 	Fecal	2271	186026	0.0122079709287948
74650	30F	g_Campylobacter	CN/SD 	Fecal	12	186026	6.450711190908798e-05
74652	30F	g_Helicobacter	CN/SD 	Fecal	919	186026	0.0049401696537043
74734	30F	g_Allobaculum	CN/SD 	Fecal	1786	186026	0.0096008084891359
74750	30F	g_Aerococcus	CN/SD 	Fecal	13	186026	6.988270456817864e-05
74764	30F	g_Lactobacillus	CN/SD 	Fecal	159	186026	0.0008547192327954
74790	30F	g_Jeotgalicoccus	CN/SD 	Fecal	15	186026	8.063388988635997e-05
74827	30F	g_Coprococcus	CN/SD 	Fecal	2465	186026	0.0132508359046584
74851	30F	g_Blautia	CN/SD 	Fecal	718	186026	0.003859675529227
74856	30F	g_Lachnoclostridium	CN/SD 	Fecal	544	186026	0.0029243224065453
74862	30F	g_Lachnospiraceae NK4A136 group	CN/SD 	Fecal	125	186026	0.0006719490823863
74868	30F	g_Marvinbryantia	CN/SD 	Fecal	664	186026	0.0035693935256362
74891	30F	g_Colidextribacter	CN/SD 	Fecal	3240	186026	0.0174169202154537
74901	30F	g_UCG-005	CN/SD 	Fecal	6505	186026	0.0349682302473847
74952	30F	g_Romboutsia	CN/SD 	Fecal	2277	186026	0.0122402244847494
74987	30F	g_Fusobacterium	CN/SD 	Fecal	12	186026	6.450711190908798e-05
75014	30F	g_Candidatus Saccharimonas	CN/SD 	Fecal	2309	186026	0.0124122434498403
75164	30F	g_Escherichia-Shigella	CN/SD 	Fecal	146	186026	0.0007848365282272
75165	30F	g_Klebsiella	CN/SD 	Fecal	9	186026	4.8380333931815984e-05
75315	31A	g_Corynebacterium	CN/SD 	MAM-J	19	193931	9.797299039349047e-05
75403	31A	g_Bacteroides	CN/SD 	MAM-J	14	193931	7.219062450046666e-05
75424	31A	g_Prevotella	CN/SD 	MAM-J	20	193931	0.000103129463572
75434	31A	g_dgA-11 gut group	CN/SD 	MAM-J	56	193931	0.0002887624980018
75477	31A	g_Campylobacter	CN/SD 	MAM-J	0	193931	0.0
75479	31A	g_Helicobacter	CN/SD 	MAM-J	173739	193931	0.8958804935776127
75561	31A	g_Allobaculum	CN/SD 	MAM-J	62	193931	0.0003197013370734
75577	31A	g_Aerococcus	CN/SD 	MAM-J	153	193931	0.0007889403963265
75591	31A	g_Lactobacillus	CN/SD 	MAM-J	22	193931	0.0001134424099293
75617	31A	g_Jeotgalicoccus	CN/SD 	MAM-J	51	193931	0.0002629801321088
75654	31A	g_Coprococcus	CN/SD 	MAM-J	5	193931	2.5782365893023807e-05
75678	31A	g_Blautia	CN/SD 	MAM-J	300	193931	0.0015469419535814
75683	31A	g_Lachnoclostridium	CN/SD 	MAM-J	16	193931	8.250357085767619e-05
75689	31A	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-J	1	193931	5.156473178604762e-06
75695	31A	g_Marvinbryantia	CN/SD 	MAM-J	8	193931	4.125178542883809e-05
75718	31A	g_Colidextribacter	CN/SD 	MAM-J	60	193931	0.0003093883907162
75728	31A	g_UCG-005	CN/SD 	MAM-J	86	193931	0.00044345669336
75779	31A	g_Romboutsia	CN/SD 	MAM-J	1106	193931	0.0057030593355368
75814	31A	g_Fusobacterium	CN/SD 	MAM-J	388	193931	0.0020007115932986
75841	31A	g_Candidatus Saccharimonas	CN/SD 	MAM-J	49	193931	0.0002526671857516
75991	31A	g_Escherichia-Shigella	CN/SD 	MAM-J	111	193931	0.0005723685228251
75992	31A	g_Klebsiella	CN/SD 	MAM-J	0	193931	0.0
76142	31B	g_Corynebacterium	CN/SD 	MAM-I	392	188224	0.0020826249574974
76230	31B	g_Bacteroides	CN/SD 	MAM-I	22	188224	0.0001168820129207
76251	31B	g_Prevotella	CN/SD 	MAM-I	90	188224	0.0004781536892213
76261	31B	g_dgA-11 gut group	CN/SD 	MAM-I	1651	188224	0.0087714637878272
76304	31B	g_Campylobacter	CN/SD 	MAM-I	1791	188224	0.0095152584155049
76306	31B	g_Helicobacter	CN/SD 	MAM-I	5308	188224	0.0282004420265215
76388	31B	g_Allobaculum	CN/SD 	MAM-I	4207	188224	0.0223510285617137
76404	31B	g_Aerococcus	CN/SD 	MAM-I	51	188224	0.0002709537572254
76418	31B	g_Lactobacillus	CN/SD 	MAM-I	2246	188224	0.0119325909554573
76444	31B	g_Jeotgalicoccus	CN/SD 	MAM-I	12	188224	6.375382522951378e-05
76481	31B	g_Coprococcus	CN/SD 	MAM-I	16	188224	8.500510030601836e-05
76505	31B	g_Blautia	CN/SD 	MAM-I	2586	188224	0.0137389493369602
76510	31B	g_Lachnoclostridium	CN/SD 	MAM-I	2754	188224	0.0146315028901734
76516	31B	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-I	1763	188224	0.0093664994899693
76522	31B	g_Marvinbryantia	CN/SD 	MAM-I	1864	188224	0.0099030941856511
76545	31B	g_Colidextribacter	CN/SD 	MAM-I	131	188224	0.0006959792587555
76555	31B	g_UCG-005	CN/SD 	MAM-I	1040	188224	0.0055253315198911
76606	31B	g_Romboutsia	CN/SD 	MAM-I	6093	188224	0.0323710047602856
76641	31B	g_Fusobacterium	CN/SD 	MAM-I	153	188224	0.0008128612716763
76668	31B	g_Candidatus Saccharimonas	CN/SD 	MAM-I	268	188224	0.0014238354301258
76818	31B	g_Escherichia-Shigella	CN/SD 	MAM-I	714	188224	0.003793352601156
76819	31B	g_Klebsiella	CN/SD 	MAM-I	40	188224	0.000212512750765
76969	31C	g_Corynebacterium	CN/SD 	MAMLI	10	190266	5.2557997750517696e-05
77057	31C	g_Bacteroides	CN/SD 	MAMLI	12	190266	6.306959730062124e-05
77078	31C	g_Prevotella	CN/SD 	MAMLI	444	190266	0.0023335751001229
77088	31C	g_dgA-11 gut group	CN/SD 	MAMLI	783	190266	0.0041152912238655
77131	31C	g_Campylobacter	CN/SD 	MAMLI	14866	190266	0.0781327194559196
77133	31C	g_Helicobacter	CN/SD 	MAMLI	142647	190266	0.7497240705118098
77215	31C	g_Allobaculum	CN/SD 	MAMLI	202	190266	0.0010616715545604
77231	31C	g_Aerococcus	CN/SD 	MAMLI	24	190266	0.0001261391946012
77245	31C	g_Lactobacillus	CN/SD 	MAMLI	40	190266	0.000210231991002
77271	31C	g_Jeotgalicoccus	CN/SD 	MAMLI	17	190266	8.934859617588008e-05
77308	31C	g_Coprococcus	CN/SD 	MAMLI	303	190266	0.0015925073318406
77332	31C	g_Blautia	CN/SD 	MAMLI	120	190266	0.0006306959730062
77337	31C	g_Lachnoclostridium	CN/SD 	MAMLI	246	190266	0.0012929267446627
77343	31C	g_Lachnospiraceae NK4A136 group	CN/SD 	MAMLI	184	190266	0.0009670671586095
77349	31C	g_Marvinbryantia	CN/SD 	MAMLI	138	190266	0.0007253003689571
77372	31C	g_Colidextribacter	CN/SD 	MAMLI	566	190266	0.0029747826726793
77382	31C	g_UCG-005	CN/SD 	MAMLI	889	190266	0.004672406000021
77433	31C	g_Romboutsia	CN/SD 	MAMLI	622	190266	0.0032691074600822
77468	31C	g_Fusobacterium	CN/SD 	MAMLI	95	190266	0.0004993009786299
77495	31C	g_Candidatus Saccharimonas	CN/SD 	MAMLI	159	190266	0.0008356721642332
77645	31C	g_Escherichia-Shigella	CN/SD 	MAMLI	345	190266	0.0018132509223928
77646	31C	g_Klebsiella	CN/SD 	MAMLI	66	190266	0.0003468827851534
77796	31D	g_Corynebacterium	CN/SD 	MAM-D	1753	137807	0.0127206890796548
77884	31D	g_Bacteroides	CN/SD 	MAM-D	1	137807	7.256525430493371e-06
77905	31D	g_Prevotella	CN/SD 	MAM-D	0	137807	0.0
77915	31D	g_dgA-11 gut group	CN/SD 	MAM-D	781	137807	0.0056673463612153
77958	31D	g_Campylobacter	CN/SD 	MAM-D	44	137807	0.0003192871189417
77960	31D	g_Helicobacter	CN/SD 	MAM-D	2772	137807	0.0201150884933276
78042	31D	g_Allobaculum	CN/SD 	MAM-D	2572	137807	0.0186637834072289
78058	31D	g_Aerococcus	CN/SD 	MAM-D	4575	137807	0.0331986038445071
78072	31D	g_Lactobacillus	CN/SD 	MAM-D	666	137807	0.0048328459367085
78098	31D	g_Jeotgalicoccus	CN/SD 	MAM-D	411	137807	0.0029824319519327
78135	31D	g_Coprococcus	CN/SD 	MAM-D	14	137807	0.0001015913560269
78159	31D	g_Blautia	CN/SD 	MAM-D	1460	137807	0.0105945271285203
78164	31D	g_Lachnoclostridium	CN/SD 	MAM-D	222	137807	0.0016109486455695
78170	31D	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-D	29	137807	0.0002104392374843
78176	31D	g_Marvinbryantia	CN/SD 	MAM-D	43	137807	0.0003120305935112
78199	31D	g_Colidextribacter	CN/SD 	MAM-D	9	137807	6.530872887444034e-05
78209	31D	g_UCG-005	CN/SD 	MAM-D	0	137807	0.0
78260	31D	g_Romboutsia	CN/SD 	MAM-D	5668	137807	0.0411299861400364
